id,Date,Tweet,cleaned_tweet,Json,labels
1333,2020-05-22 07:40:46+00:00,"@narendramodi अम्फान चक्रवात से निपटने के लिए राज्य सरकार और केंद्र सरकार ने मिलकर भरसक प्रयास किया, लेकिन उसके बावजूद करीब 80 लोगों का जीवन नहीं बचा पाएं, इसका हम सभी को दुख है और जिन परिवारों ने अपना स्वजन खोया है उनके प्रति केंद्र और राज्य सरकार की संवेदनाएं हैं: पीएम मोदी जी","अम्फान चक्रवात से निपटने के लिए राज्य सरकार और केंद्र सरकार ने मिलकर भरसक प्रयास किया, लेकिन उसके बावजूद करीब 80 लोगों का जीवन नहीं बचा पाएं, इसका हम सभी को दुख है और जिन परिवारों ने अपना स्वजन खोया है उनके प्रति केंद्र और राज्य सरकार की संवेदनाएं हैं: पीएम मोदी जी","{
  ""DEATHS"": ""करीब 80 लोगों का जीवन नहीं बचा पाएं"",
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""राज्य सरकार और केंद्र सरकार ने मिलकर भरसक प्रयास किया""
}","['O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1334,2020-05-18 15:23:44+00:00,"@NDRFHQ के डीजी के मुताबिक चक्रवात अम्फान की शुरूआत 20 मई की सुबह या दिन में पश्चिम बंगाल के दीघा या बांग्लादेश के हटिया के बीच हो सकती है।
#CycloneAmphanUpdate #CycloneAmphan",के डीजी के मुताबिक चक्रवात अम्फान की शुरूआत 20 मई की सुबह या दिन में पश्चिम बंगाल के दीघा या बांग्लादेश के हटिया के बीच हो सकती है।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1335,2020-05-18 09:14:04+00:00,"870 की रफ्तार से बढ़ रहा चक्रवात अम्फान, जानें कितना पड़ेगा उत्तर भारत पर इसका असर? https://t.co/hMU3JMhCD1 #AmphanCyclone #Odisha","870 की रफ्तार से बढ़ रहा चक्रवात अम्फान, जानें कितना पड़ेगा उत्तर भारत पर इसका असर?","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1336,2020-05-27 11:10:43+00:00,"शाहरुख खान अम्फान चक्रवात से प्रभावित लोगों के लिए आए आगे

@iamsrk @KKRiders @MeerFoundation #ShahRukhKhan #AmphanSuperCyclone #Amphan 

https://t.co/4HZAezGrJA","शाहरुख खान अम्फान चक्रवात से प्रभावित लोगों के लिए आए आगे

         

","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""प्रभावित लोगों"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""आए आगे""
}","['O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF']"
1337,2020-05-17 06:49:49+00:00,"20तारीख की दोपहर से शाम के बीच #अम्फान चक्रवात के पश्चिम बंगाल के सागर द्वीप और बांग्लादेश के हातिया द्वीप के बीच में उतरने के चांसेज़ हैं।वहां चक्रवात भयानक रूप ले लेगा।चक्रवात के कारण ओडिशा में भारी वर्षा होगी और तेज आंधी चलेगी:भारत मौसम विभाग भुवनेश्वर, डायरेक्टर एच.आर.विश्वास","20तारीख की दोपहर से शाम के बीच  चक्रवात के पश्चिम बंगाल के सागर द्वीप और बांग्लादेश के हातिया द्वीप के बीच में उतरने के चांसेज़ हैं।वहां चक्रवात भयानक रूप ले लेगा।चक्रवात के कारण ओडिशा में भारी वर्षा होगी और तेज आंधी चलेगी:भारत मौसम विभाग भुवनेश्वर, डायरेक्टर एच.आर.विश्वास","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1338,2020-05-20 06:47:06+00:00,चक्रवात उम्पन उर्फ अम्फान के शुरुआती रुझान... ये दृश्य तूफानी है। #CycloneAmphanUpdate #Odisha,चक्रवात उम्पन उर्फ अम्फान के शुरुआती रुझान... ये दृश्य तूफानी है।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1339,2020-05-20 06:53:47+00:00,चक्रवात अम्फान कि वजह से कल सुबह 5 बजे तक कोलकाता एयरपोर्ट को किया गया बंद...https://t.co/SBByxCv5OA #amfan #Kolkata #airports #closed,चक्रवात अम्फान कि वजह से कल सुबह 5 बजे तक कोलकाता एयरपोर्ट को किया गया बंद...,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": ""कोलकाता एयरपोर्ट को किया गया बंद"",
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O']"
1340,2020-05-20 05:24:01+00:00,"आज दोपहर 250KM प्रतिघंटा की रफ़्तार से टकराएगा चक्रवात अम्फान 
#Amphan #CycloneAmphan #AmphanStrikingToday 
https://t.co/Vli8bBg9Wo via @YouTube",आज दोपहर 250 प्रतिघंटा की रफ़्तार से टकराएगा चक्रवात अम्फान,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1341,2020-05-20 06:43:48+00:00,‘चक्रवात अम्फान’ की वजह से ओडिशा और बंगाल की श्रमिक ट्रेन 21 मई तक के लिए रद्द https://t.co/gNPcYR0oix,‘चक्रवात अम्फान’ की वजह से ओडिशा और बंगाल की श्रमिक ट्रेन 21 मई तक के लिए रद्द,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": ""श्रमिक ट्रेन रद्द"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O']"
1342,2020-05-20 11:06:51+00:00,"पश्चिम बंगाल, साउथ 24 परगना काकद्वीप में चक्रवात #अम्फान की तीव्रता बढ़ती हुई नज़र आई। तेज हवाओं के साथ भारी वर्षा का प्रकोप जारी। 

#CycloneAmphanUpdate #CycloneAmphan https://t.co/170R19lVdl","पश्चिम बंगाल, साउथ 24 परगना काकद्वीप में चक्रवात  की तीव्रता बढ़ती हुई नज़र आई। तेज हवाओं के साथ भारी वर्षा का प्रकोप जारी।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1343,2020-05-22 03:20:44+00:00,"चक्रवात अम्फान:83 दिन बाद दिल्ली से बाहर जाएंगे PM मोदी, ममता की अपील पर बंगाल-ओडिशा दौरे पर 
https://t.co/1r5VXtS8IE 

#PMModi #WestBengal #CycloneAmphan #Odisha .@narendramodi https://t.co/8wkbKZRFfa","चक्रवात अम्फान:83 दिन बाद दिल्ली से बाहर जाएंगे  मोदी, ममता की अपील पर बंगाल-ओडिशा दौरे पर 
 

        .","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1344,2020-05-20 04:54:14+00:00,चक्रवात तूफान अम्फान पर प्रधानमंत्री मोदी ने की उच्च स्तरीय बैठक https://t.co/hLb0pBOi7B,चक्रवात तूफान अम्फान पर प्रधानमंत्री मोदी ने की उच्च स्तरीय बैठक,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1345,2020-05-24 03:55:53+00:00,"ईडन गार्डन चक्रवात अम्फान के प्रकोप से बचे, केवल स्टेडियम को मामूली नुकसान https://t.co/yLl8P4C7cb","ईडन गार्डन चक्रवात अम्फान के प्रकोप से बचे, केवल स्टेडियम को मामूली नुकसान ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": ""मामूली नुकसान"",
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE']"
1346,2020-06-09 05:15:18+00:00,विश्व मौसम संगठन ने चक्रवात अम्फान की सटीक जानकारी उपलब्ध कराने के लिए भारतीय मौसम विभाग की तारीफ की महासचिव ई. मनेन्कोवा ने आईएमडी के डायरेक्टर जनरल को लिखे पत्र में कहा कि भारतीय मौसम विभाग द्वारा दी गई  जानकारी ने तुरंत कदम उठाने में बहुत मदद की। https://t.co/yxvwukcwC2,विश्व मौसम संगठन ने चक्रवात अम्फान की सटीक जानकारी उपलब्ध कराने के लिए भारतीय मौसम विभाग की तारीफ की महासचिव ई. मनेन्कोवा ने आईएमडी के डायरेक्टर जनरल को लिखे पत्र में कहा कि भारतीय मौसम विभाग द्वारा दी गई  जानकारी ने तुरंत कदम उठाने में बहुत मदद की।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1347,2020-05-20 08:45:14+00:00,"कोरोना वायरस से व्यथित एवं संकटग्रस्त देशवासियों के लिए, अम्फान तूफान एवं चक्रवात का आना बहुत बड़ी विपदा और मुसीबत हो सकता है,क्योंकि दोहरी मार झेलना बहुत मुश्किल काम है।","कोरोना वायरस से व्यथित एवं संकटग्रस्त देशवासियों के लिए, अम्फान तूफान एवं चक्रवात का आना बहुत बड़ी विपदा और मुसीबत हो सकता है,क्योंकि दोहरी मार झेलना बहुत मुश्किल काम है।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""कोरोना वायरस से व्यथित एवं संकटग्रस्त देशवासियों"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1348,2020-05-17 04:32:13+00:00,"#UPDATE
#अम्फान चक्रवात ने पिछले 6 घंटों में दक्षिणपूर्वी बंगाल की खाड़ी/पड़ोस के इलाकों से 6 कि.मी. प्रति घंटे की स्पीड से उत्तर-उत्तरपश्चिमी इलाकों की तरफ रुख कर और भयानक रूप ले लिया है।",चक्रवात ने पिछले 6 घंटों में दक्षिणपूर्वी बंगाल की खाड़ी/पड़ोस के इलाकों से 6 कि.मी. प्रति घंटे की स्पीड से उत्तर-उत्तरपश्चिमी इलाकों की तरफ रुख कर और भयानक रूप ले लिया है।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1349,2020-05-22 18:14:21+00:00,"चक्रवात 'अम्फान': प्रधानमंत्री मोदी बंगाल, ओडिशा में प्रभावित क्षेत्रों का हवाई सर्वेक्षण करेंगे

via NaMo App https://t.co/8WMfkYEysE","चक्रवात 'अम्फान': प्रधानमंत्री मोदी बंगाल, ओडिशा में प्रभावित क्षेत्रों का हवाई सर्वेक्षण करेंगे

   ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1350,2020-05-17 03:26:59+00:00,"#BREAKING -अगले 12 घंटों के दौरान बंगाल की दक्षिण-पूर्वी खाड़ी और पड़ोस में तीव्र चक्रवाती तूफान #अम्फान आने की संभावना, ये चक्रवात कल सुबह तक भयानक रूप ले लेगा: भारत मौसम विभाग।","-अगले 12 घंटों के दौरान बंगाल की दक्षिण-पूर्वी खाड़ी और पड़ोस में तीव्र चक्रवाती तूफान  आने की संभावना, ये चक्रवात कल सुबह तक भयानक रूप ले लेगा: भारत मौसम विभाग।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1351,2020-05-20 13:09:08+00:00,"बांग्लादेश- विकराल अम्फान चक्रवात की आहट, संवेदनशील इलाकों से लोगों को शिफ्ट करने का आदेश
https://t.co/275lrM3Vnb https://t.co/9PEOf3hh7i","बांग्लादेश- विकराल अम्फान चक्रवात की आहट, संवेदनशील इलाकों से लोगों को शिफ्ट करने का आदेश
 ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""लोगों को शिफ्ट करने का आदेश"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION']"
1352,2020-05-20 02:55:54+00:00,"चक्रवात 'अम्फान': ओडिशा के भद्रक में हुई बारिश, चल रही है तेज हवाएं #VandeBharatNews","चक्रवात 'अम्फान': ओडिशा के भद्रक में हुई बारिश, चल रही है तेज हवाएं  ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1353,2020-05-21 22:23:57+00:00,पश्चिम बंगाल: अम्फान चक्रवात से पैदा हुए कहर के दृश्य | मास्टर स्ट्रोक https://t.co/ETpproQGi1,पश्चिम बंगाल: अम्फान चक्रवात से पैदा हुए कहर के दृश्य | मास्टर स्ट्रोक,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1354,2020-05-18 15:55:37+00:00,"विध्वंसक अम्फान चक्रवात का खतरा :-
#NATION https://t.co/yeo8WGetsm","विध्वंसक अम्फान चक्रवात का खतरा :-
  ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O']"
1355,2020-05-23 14:37:45+00:00,"चक्रवात अम्फान ने बालासोर, भद्रक, केंद्रपाड़ा, जगतसिंहपुर, मयूरभंज, कटक, जाजपुर, क्योंझर, खोरधा और पुरी जिले में 9833 गाँवों और 22 शहरी निकाय में 44.45 लाख से अधिक लोगों को प्रभावित किया है। बालासोर, भद्रक, केंद्रपाड़ा और जगतसिंहपुर बुरी तरह प्रभावित हुए हैं: ओडिशा सरकार","चक्रवात अम्फान ने बालासोर, भद्रक, केंद्रपाड़ा, जगतसिंहपुर, मयूरभंज, कटक, जाजपुर, क्योंझर, खोरधा और पुरी जिले में 9833 गाँवों और 22 शहरी निकाय में 44.45 लाख से अधिक लोगों को प्रभावित किया है। बालासोर, भद्रक, केंद्रपाड़ा और जगतसिंहपुर बुरी तरह प्रभावित हुए हैं: ओडिशा सरकार","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""44.45 लाख से अधिक लोग"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1356,2020-05-20 04:42:39+00:00,"बंगाल के और करीब पहुंचा चक्रवात “अम्फान”, तटीय क्षेत्रों में भारी सतर्कता
@IMDWeather 
https://t.co/tg4iIutuCS","बंगाल के और करीब पहुंचा चक्रवात “अम्फान”, तटीय क्षेत्रों में भारी सतर्कता
 
","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""तटीय क्षेत्रों में भारी सतर्कता"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION']"
1357,2020-05-19 14:44:37+00:00,रेलवे ने चक्रवात अम्फान के मद्देनजर भुवनेश्वर-खड़गपुर रूट पर विशेष ट्रेनों को स्थगित करने का निर्णय लिया https://t.co/nbkfYu6JLn,रेलवे ने चक्रवात अम्फान के मद्देनजर भुवनेश्वर-खड़गपुर रूट पर विशेष ट्रेनों को स्थगित करने का निर्णय लिया,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
