id,Date,Tweet,cleaned_tweet,hashtags,chatgpt annotation,labels
1279,2021-02-07 14:35:56+00:00,"चमोली में ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है। हम सब भारतवासियों की संवेदनाएँ उत्तराखंड की जनता के साथ हैं।
#Chamoli #ChamoliGlacierBurst #Chamoliflood","चमोली में ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है। हम सब भारतवासियों की संवेदनाएँ उत्तराखंड की जनता के साथ हैं।
     ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1280,2021-02-07 18:27:56+00:00,"उत्तराखंड बाढ़: आपदा को लेकर यूपी सतर्कता, सीएम योगी ने अधिकारियों को दिए गए रेटिंग रहने के आदेश https://t.co/5tNk0wlUsv","उत्तराखंड बाढ़: आपदा को लेकर यूपी सतर्कता, सीएम योगी ने अधिकारियों को दिए गए रेटिंग रहने के आदेश ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1281,2021-02-07 09:40:11+00:00,"उत्‍तराखंड में कुछ नदियों में अचानक बाढ़, तपोवन पनबिजली परियोजना का बांध टूटकर बाढ़ में बह गया

#Uttarakhand","उत्तराखंड में कुछ नदियों में अचानक बाढ़, तपोवन पनबिजली परियोजना का बांध टूटकर बाढ़ में बह गया

 ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": ""बांध टूटकर बाढ़ में बह गया"", ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE']"
1282,2021-02-07 10:32:11+00:00,उत्तराखंड के चमोली में ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है।🙏 🙏,उत्तराखंड के चमोली में ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है।,,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1283,2021-02-07 15:48:47+00:00,@narendramodi @dineshbjp09 अभाविप उत्तराखंड के चमोली जिले के जोशीमठ में ग्लेशियर फटने से अलकनंदा नदी में आई बाढ़ में मृतक नागरिकों को श्रद्धांजलि अर्पित करती है तथा उनके परिवारजनों के प्रति संवेदना प्रकट करती है। अभाविप सरकार से इस जल प्रलय में प्रभावितों के पुनर्वास हेतु शीघ्र कदम उठाने का आग्रह करती है।,अभाविप उत्तराखंड के चमोली जिले के जोशीमठ में ग्लेशियर फटने से अलकनंदा नदी में आई बाढ़ में मृतक नागरिकों को श्रद्धांजलि अर्पित करती है तथा उनके परिवारजनों के प्रति संवेदना प्रकट करती है। अभाविप सरकार से इस जल प्रलय में प्रभावितों के पुनर्वास हेतु शीघ्र कदम उठाने का आग्रह करती है।,,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1284,2021-02-08 09:00:18+00:00,"जैसे ही बारिश का पुल बाढ़ से बह गया, उत्तराखंड के हेलिकॉप्टर के जरिए लगभग 9 गांवों के फंसे लोगों को राशन पैकेट उपलब्ध कराने वाले आईटीबीपी के जवान: गृह मंत्री का कार्यालय @ANI","जैसे ही बारिश का पुल बाढ़ से बह गया, उत्तराखंड के हेलिकॉप्टर के जरिए लगभग 9 गांवों के फंसे लोगों को राशन पैकेट उपलब्ध कराने वाले आईटीबीपी के जवान: गृह मंत्री का कार्यालय ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": ""लगभग 9 गांवों के फंसे लोगों"", ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": ""हेलिकॉप्टर के जरिए लगभग 9 गांवों के फंसे लोगों को राशन पैकेट उपलब्ध कराने वाले आईटीबीपी के जवान""}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O']"
1285,2021-02-07 10:11:25+00:00,"उत्तराखंड के चमोली में भीषण बाढ़,250 से ज्यादा लोगों की फसे होने की खबर #uttarakhand #Dhauliganga #Chamoli #haridwar #PrayersForUttrakhand #flashflood #Avalanche ... https://t.co/W7d13y9VQz via @YouTube","उत्तराखंड के चमोली में भीषण बाढ़,250 से ज्यादा लोगों की फसे होने की खबर               ...   ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": ""250 से ज्यादा लोगों की फसे"", ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1286,2021-02-08 07:35:38+00:00,"""उत्तराखंड के चमोली में ग्लेशियर पिघलने से घटित बाढ़ की घटना बेहद दुःखद है""

ईश्वर सभी पर अपना आशीर्वाद बनाये रखें व इस स्थिति से निपटने का साहस दें।
उत्तराखंड आपदा 👏👏👏🎪🎪","""उत्तराखंड के चमोली में ग्लेशियर पिघलने से घटित बाढ़ की घटना बेहद दुःखद है""

ईश्वर सभी पर अपना आशीर्वाद बनाये रखें व इस स्थिति से निपटने का साहस दें।
उत्तराखंड आपदा ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1287,2021-02-07 14:13:32+00:00,@AnupamPKher देवभूमि उत्तराखंड के चमोली में ग्लेशियर टूटने से हुई बाढ़ त्रासदी बेहद दु:खद है। इस घटना में जान गंवाने वालो लोगों व घायलों के प्रति मेरी संवेदनाएं हैं। मैं ईश्वर से प्रभावित लोगों व बचाव कार्य मे लगे कर्मियों की सुरक्षा के लिए प्रार्थना करता हूँ।🙏,देवभूमि उत्तराखंड के चमोली में ग्लेशियर टूटने से हुई बाढ़ त्रासदी बेहद दु:खद है। इस घटना में जान गंवाने वालो लोगों व घायलों के प्रति मेरी संवेदनाएं हैं। मैं ईश्वर से प्रभावित लोगों व बचाव कार्य मे लगे कर्मियों की सुरक्षा के लिए प्रार्थना करता हूँ।,,"{
  ""DEATHS"": ""जान गंवाने वालो लोगों"",
  ""MISSING"": NaN,
  ""INJURED"":  ""घायलों"",
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"":""प्रभावित लोगों"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""बचाव कार्य में लगे कर्मियों की सुरक्षा""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-INJURED', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1288,2021-02-14 08:29:19+00:00,उत्तराखंड ग्लेशियर के फटने से दिल्ली की जलापूर्ति प्रभावित चमोली में आई बाढ़ https://t.co/usFKWr8fi3,उत्तराखंड ग्लेशियर के फटने से दिल्ली की जलापूर्ति प्रभावित चमोली में आई बाढ़,,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1289,2021-02-12 14:46:20+00:00,ग्लेशियर फटने से आई बाढ़ के बाद उत्तराखंड के रैणी गांव के पास बनी झील https://t.co/ZqxCCU6nY7,ग्लेशियर फटने से आई बाढ़ के बाद उत्तराखंड के रैणी गांव के पास बनी झील,,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1290,2021-04-18 03:19:30+00:00,"Sant Shri Asharamji Bapu ने गुजरात के भूकंप, द्वारका उत्तराखंड के भूस्खलन और उड़ीसा की बाढ़ जैसी कितनी ही आपदाओं में लोगों की मदद की। आपदाओं में निशुल्क भोजन और आवास की व्यवस्था की गई।
#कौन_हैं_आशारामजी_बापू https://t.co/rkgn631uds","    ने गुजरात के भूकंप, द्वारका उत्तराखंड के भूस्खलन और उड़ीसा की बाढ़ जैसी कितनी ही आपदाओं में लोगों की मदद की। आपदाओं में निशुल्क भोजन और आवास की व्यवस्था की गई।
 ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": ""आपदाओं में लोगों की मदद की,निशुल्क भोजन और आवास की व्यवस्था""}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1291,2021-02-07 10:43:40+00:00,"@aajtak उत्तराखंड और उत्तरप्रदेश में आं़़़़़ नहीं 

उत्तराखंड और उत्तरप्रदेश में ठंड बढी

बर्फ किस महीने में पिघलना चाहिए 

बाढ कब आऐगी

वहां लोगों की जरूरत पडेगी

Question and answer 
#InternationalGlacier
#CheckFact"," उत्तराखंड और उत्तरप्रदेश में आं़़़़़ नहीं 

उत्तराखंड और उत्तरप्रदेश में ठंड बढी

बर्फ किस महीने में पिघलना चाहिए 

बाढ कब आऐगी

वहां लोगों की जरूरत पडेगी

   
 
 ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1292,2021-02-07 11:10:44+00:00,"उत्तराखंड़: चमोली क्यों आती है बार-बार बाढ़, जानिए कैसे टूट जाते हैं बड़े-बड़े ग्लेशियर #UttarakhandDisaster
#ChamoliDisaster https://t.co/uZhLlJTkKw","उत्तराखंड़: चमोली क्यों आती है बार-बार बाढ़, जानिए कैसे टूट जाते हैं बड़े-बड़े ग्लेशियर  
  ",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1293,2021-02-16 15:38:39+00:00,उत्तराखंड में ग्लेशियर फटने से आई बाढ़ से लाखों लोग प्रभावित हुए। कड़ाके की ठंड में हज़ारों लोग देश के दूसरे हिस्सों से कट गए। जियो ने सिर्फ़ 2 दिन में अपना नेटवर्क शुरू कर दिया। रिलायंस फ़ाउंडेशन भी प्रभावित इलाक़ों में मदद पहुँचाने के काम में जुटा है। #UttarakhandDisaster #RIL,उत्तराखंड में ग्लेशियर फटने से आई बाढ़ से लाखों लोग प्रभावित हुए। कड़ाके की ठंड में हज़ारों लोग देश के दूसरे हिस्सों से कट गए। जियो ने सिर्फ़ 2 दिन में अपना नेटवर्क शुरू कर दिया। रिलायंस फ़ाउंडेशन भी प्रभावित इलाक़ों में मदद पहुँचाने के काम में जुटा है।,,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""लाखों लोग प्रभावित हुए; हज़ारों लोग देश के दूसरे हिस्सों से कट गए"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""रिलायंस फ़ाउंडेशन भी प्रभावित इलाक़ों में मदद पहुँचाने के काम में जुटा""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O']"
1294,2021-06-19 23:21:28+00:00,"उत्तराखंड, यूपी और बिहार में बाढ़: बारिश के कारण अलखनंदा, मंदाकिनी और गंगा नदी का जलस्तर बढ़ा, हजारों लोग पलायन कर रहे https://t.co/Cdt3xaF1xI","उत्तराखंड, यूपी और बिहार में बाढ़: बारिश के कारण अलखनंदा, मंदाकिनी और गंगा नदी का जलस्तर बढ़ा, हजारों लोग पलायन कर रहे ",,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""हजारों लोग पलायन कर रहे"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION']"
1295,2021-02-07 08:15:22+00:00,"उत्तराखंड: चमोली में ग्लेशियर टूटने से आई बाढ़, वीडियो में देखें तबाही का खौफनाक मंजर...
#national #uttarakhan #flood #breaking #glacier #chamoli #dreaded #destruction 

https://t.co/EDYmXyJBOI","उत्तराखंड: चमोली में ग्लेशियर टूटने से आई बाढ़, वीडियो में देखें तबाही का खौफनाक मंजर...
                

",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1296,2021-02-16 14:32:43+00:00,एनटीपीसी ने सात फरवरी को राज्य में आई बाढ़ में जान गंवाने वाले उत्तराखंड के श्रमिकों के परिवारों को मुआवजा जारी करना शुरू कर दिया है। #UttarakhandDisaster https://t.co/rcrGYIY5eE,एनटीपीसी ने सात फरवरी को राज्य में आई बाढ़ में जान गंवाने वाले उत्तराखंड के श्रमिकों के परिवारों को मुआवजा जारी करना शुरू कर दिया है।,,"{
  ""DEATHS"": "" जान गंवाने वाले उत्तराखंड के श्रमिकों के परिवारों"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""परिवारों को मुआवजा जारी करना शुरू कर दिया""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O']"
1297,2021-02-07 11:40:44+00:00,".
           प्राकृतिक प्रकोप का कहर
    उत्तराखंड के चमोली क्षेत्र में बादल 
    फट जाने से अचानक आई बाढ़ की
    स्थिति से जनजीवन अस्त व्यस्त हो 
    गया है, भाजपा सरकार इन स्थितियों 
  में हर तरह की संभव सहायता उपलब्ध
  करवाने को प्रतिबद्ध है,",".
           प्राकृतिक प्रकोप का कहर
    उत्तराखंड के चमोली क्षेत्र में बादल 
    फट जाने से अचानक आई बाढ़ की
    स्थिति से जनजीवन अस्त व्यस्त हो 
    गया है, भाजपा सरकार इन स्थितियों 
  में हर तरह की संभव सहायता उपलब्ध
  करवाने को प्रतिबद्ध है,",,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""जनजीवन अस्त व्यस्त"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""हर तरह की संभव सहायता उपलब्ध करवाने को प्रतिबद्ध""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O']"
1298,2021-02-07 08:32:57+00:00,"उत्तराखंड के चमोली जिले के रैनी में ग्लेशियर फटने से धौली नदी में बाढ़ आ गई है। इससे चमोली से हरिद्वार तक खतरा बढ़ गया है।
 प्रशासन की टीम मौके के लिए रवाना हो गई है।
 कर्णप्रयाग में अलकनंदा नदी किनारे बसे लोग मकान खाली करने में जुटे। हादसे में कई लोगों के लापता होने की खबर है। https://t.co/lk6Nsjkzue","उत्तराखंड के चमोली जिले के रैनी में ग्लेशियर फटने से धौली नदी में बाढ़ आ गई है। इससे चमोली से हरिद्वार तक खतरा बढ़ गया है।
 प्रशासन की टीम मौके के लिए रवाना हो गई है।
 कर्णप्रयाग में अलकनंदा नदी किनारे बसे लोग मकान खाली करने में जुटे। हादसे में कई लोगों के लापता होने की खबर है। ",,"{
  ""DEATHS"": NaN,
  ""MISSING"": ""कई लोगों के लापता "",
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""कर्णप्रयाग में अलकनंदा नदी किनारे बसे लोग मकान खाली करने में जुटे"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""प्रशासन की टीम मौके के लिए रवाना ""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'B-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'O', 'O', 'O', 'O']"
1299,2021-02-27 05:25:01+00:00,"उत्तराखंड बाढ़ आपदा 2.0: विश्लेषण से कार्रवाई तक | @impriindia 
By @amita_bhaduri @RitikaG12775312 #IMPRI
@ar5184 @amisoumyadip
@watermanofindia @SanghTarun  
@MilapJNU @JNU_official_50  
@AnjalPrakash @nivedita_Him
@khurana_indira @simimehta08
https://t.co/yxo3OyIwK7","उत्तराखंड बाढ़ आपदा 2.0: विश्लेषण से कार्रवाई तक |  
    
 
   
   
 
 
",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1300,2021-02-07 14:38:34+00:00,"@yuga_v108 @AbePappi मोटाभाई राणे के पास आया
उत्तराखंड में बाढ आया","  मोटाभाई राणे के पास आया
उत्तराखंड में बाढ आया",,"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
